3.681589e-03 3.100587e+01
4.049983e-02 3.100159e+01
7.732565e-02 3.099731e+01
1.141639e-01 3.099303e+01
1.510193e-01 3.098873e+01
1.878967e-01 3.098444e+01
2.248007e-01 3.098013e+01
2.617360e-01 3.097581e+01
2.987071e-01 3.097148e+01
3.357187e-01 3.096714e+01
3.727750e-01 3.096278e+01
4.098804e-01 3.095840e+01
4.470390e-01 3.095401e+01
4.842549e-01 3.094959e+01
5.186440e-01 3.094551e+01
5.559809e-01 3.094104e+01
5.933859e-01 3.093655e+01
6.308626e-01 3.093203e+01
6.684139e-01 3.092747e+01
7.060429e-01 3.092289e+01
7.437521e-01 3.091827e+01
7.815440e-01 3.091361e+01
8.194206e-01 3.090892e+01
8.573837e-01 3.090418e+01
8.954347e-01 3.089940e+01
9.335747e-01 3.089457e+01
9.718043e-01 3.088970e+01
1.007670e+00 3.088511e+01
1.046074e+00 3.088014e+01
1.084566e+00 3.087511e+01
1.123147e+00 3.087003e+01
1.161815e+00 3.086490e+01
1.200568e+00 3.085970e+01
1.239402e+00 3.085444e+01
1.278317e+00 3.084912e+01
1.317307e+00 3.084373e+01
1.356369e+00 3.083827e+01
1.395499e+00 3.083274e+01
1.434692e+00 3.082714e+01
1.473944e+00 3.082146e+01
1.511796e+00 3.081593e+01
1.551146e+00 3.081010e+01
1.590538e+00 3.080419e+01
1.629965e+00 3.079820e+01
1.669423e+00 3.079212e+01
1.708904e+00 3.078596e+01
1.748403e+00 3.077971e+01
1.787915e+00 3.077336e+01
1.827433e+00 3.076693e+01
1.866952e+00 3.076039e+01
1.906468e+00 3.075376e+01
1.945977e+00 3.074702e+01
1.985473e+00 3.074019e+01
2.023687e+00 3.073347e+01
2.063150e+00 3.072642e+01
2.102593e+00 3.071926e+01
2.142013e+00 3.071198e+01
2.181409e+00 3.070459e+01
2.220780e+00 3.069707e+01
2.260126e+00 3.068943e+01
2.299448e+00 3.068166e+01
2.338747e+00 3.067376e+01
2.378024e+00 3.066572e+01
2.417281e+00 3.065754e+01
2.456521e+00 3.064922e+01
2.495747e+00 3.064074e+01
2.531372e+00 3.063294e+01
2.570581e+00 3.062416e+01
2.609787e+00 3.061522e+01
2.648994e+00 3.060612e+01
2.688208e+00 3.059683e+01
2.727434e+00 3.058736e+01
2.766677e+00 3.057771e+01
2.805943e+00 3.056786e+01
2.845239e+00 3.055781e+01
2.884570e+00 3.054754e+01
2.923942e+00 3.053707e+01
2.963363e+00 3.052637e+01
3.000000e+00 3.051622e+01
3.039533e+00 3.050509e+01
3.079134e+00 3.049369e+01
3.118811e+00 3.048202e+01
3.158569e+00 3.047008e+01
3.198418e+00 3.045787e+01
3.238362e+00 3.044536e+01
3.278411e+00 3.043254e+01
3.318571e+00 3.041941e+01
3.358849e+00 3.040595e+01
3.399253e+00 3.039214e+01
3.439789e+00 3.037796e+01
3.480464e+00 3.036340e+01
3.520428e+00 3.034876e+01
3.561401e+00 3.033339e+01
3.602534e+00 3.031757e+01
3.643769e+00 3.030131e+01
3.684860e+00 3.028467e+01
3.725793e+00 3.026766e+01
3.766577e+00 3.025025e+01
3.807224e+00 3.023242e+01
3.847745e+00 3.021413e+01
3.888152e+00 3.019544e+01
3.926430e+00 3.017729e+01
3.963317e+00 3.015915e+01
4.000000e+00 3.014056e+01
4.036746e+00 3.012142e+01
4.073703e+00 3.010164e+01
4.111042e+00 3.008108e+01
4.148798e+00 3.005967e+01
4.186637e+00 3.003755e+01
4.223729e+00 3.001517e+01
4.259839e+00 2.999273e+01
4.295084e+00 2.997020e+01
4.329562e+00 2.994755e+01
4.363432e+00 2.992474e+01
4.392992e+00 2.990447e+01
4.419901e+00 2.988532e+01
4.446223e+00 2.986625e+01
4.472961e+00 2.984654e+01
4.499504e+00 2.982659e+01
4.525183e+00 2.980695e+01
4.552860e+00 2.978535e+01
4.580425e+00 2.976339e+01
4.608639e+00 2.974051e+01
4.635966e+00 2.971790e+01
4.663527e+00 2.969470e+01
4.689916e+00 2.967207e+01
4.716763e+00 2.964868e+01
4.743170e+00 2.962527e+01
4.769284e+00 2.960175e+01
4.795786e+00 2.957752e+01
4.821975e+00 2.955321e+01
4.847637e+00 2.952903e+01
4.873667e+00 2.950417e+01
4.899739e+00 2.947892e+01
4.925423e+00 2.945371e+01
4.951011e+00 2.942827e+01
4.976934e+00 2.940218e+01
5.002713e+00 2.937592e+01
5.029033e+00 2.934880e+01
