#k, z, Conve11, Conve12, Conve13, Conve22, Conve23, Conve33, Produ11, Produ12, Produ13, Produ22, Produ23, Produ33, Tdiff11, Tdiff12, Tdiff13, Tdiff22, Tdiff23, Tdiff33, Pdiff11, Pdiff12, Pdiff13, Pdiff22, Pdiff23, Pdiff33, Vdiff11, Vdiff12, Vdiff13, Vdiff22, Vdiff23, Vdiff33, Pstra11, Pstra12, Pstra13, Pstra22, Pstra23, Pstra33, Dissi11, Dissi12, Dissi13, Dissi22, Dissi23, Dissi33, B11, B12, B13, B22, B23, B33
55, 1.964632e+00, -8.344456e-03, 2.680288e-05, -1.713720e-03, 2.183068e-04, 2.132735e-05, -2.570380e-04, 4.861271e+01, -4.134373e-03, 3.808729e+00, -3.908435e-04, 4.680404e-05, -2.092507e-04, 1.195317e+01, -9.012351e-03, 2.385091e+00, -4.066314e-01, -2.726278e-03, 3.653737e-01, -5.692061e-18, 1.821460e-17, -1.043796e+00, -4.662069e-17, -4.843421e-03, 1.640617e+00, -2.038091e+01, 3.839423e-03, 6.113990e-01, -7.054971e-01, -3.921556e-04, 4.191100e-01, -4.046695e+00, 2.286169e-03, -4.119192e+00, 4.934934e+00, 6.279484e-03, -1.751708e+00, 3.278108e+01, -2.612811e-03, 1.645112e+00, 3.003710e+00, -5.871909e-04, 6.111865e-01, 3.365539e+00, -4.435125e-03, -1.167305e-03, 8.184865e-01, -1.069703e-03, 6.225434e-02
56, 1.971403e+00, -1.118888e-02, 1.717999e-05, -1.456132e-03, 2.072834e-04, 1.175209e-05, -1.576079e-04, 3.307114e+01, -2.621950e-03, 2.309601e+00, -3.549091e-04, -8.709002e-06, 1.131697e-04, 1.602465e+01, -5.843020e-03, 2.048433e+00, -3.516992e-01, -1.507777e-03, 2.267264e-01, -1.550409e-17, -1.084202e-17, -8.942509e-01, -4.054916e-17, -4.072569e-03, 2.222235e+00, -7.949474e+00, -3.931375e-04, 1.440565e+00, -6.710672e-01, -6.147157e-04, 4.527315e-01, -2.977737e+00, 1.705108e-03, -3.163620e+00, 4.445521e+00, 5.085885e-03, -2.361168e+00, 3.671706e+01, -3.395312e-03, 1.924524e+00, 2.792657e+00, -5.573890e-04, 5.215334e-01, 1.462709e+00, -3.774867e-03, -1.823386e-01, 6.295350e-01, -5.722488e-04, 1.926134e-02
57, 1.977160e+00, -1.043566e-02, 9.392162e-06, -1.021429e-03, 1.680857e-04, 5.011530e-06, -8.564210e-05, 2.012049e+01, -1.467243e-03, 1.260559e+00, -2.843875e-04, -1.103590e-05, 6.131028e-05, 1.500209e+01, -3.137903e-03, 1.449665e+00, -2.696958e-01, -5.570587e-04, 1.242020e-01, -1.408108e-17, 9.974660e-18, 4.925774e-02, -3.122502e-17, -5.050157e-03, 2.743433e+00, 8.803354e+00, -2.983412e-03, 2.074067e+00, -3.857326e-01, -5.821146e-04, 4.498516e-01, -2.023436e+00, 1.125477e-03, -3.021288e+00, 4.005178e+00, 5.601944e-03, -2.880255e+00, 4.139540e+01, -3.757406e-03, 2.043824e+00, 2.826242e+00, -4.381591e-04, 4.371661e-01, 5.175416e-01, -2.715066e-03, -2.305428e-01, 5.230558e-01, -1.652753e-04, 2.117484e-04
58, 1.982048e+00, -7.633262e-03, 4.433385e-06, -5.975896e-04, 1.193364e-04, 1.544206e-06, -4.023276e-05, 1.097385e+01, -7.394637e-04, 6.149839e-01, -2.003422e-04, -5.938130e-06, 2.861448e-05, 1.103740e+01, -1.574307e-03, 8.544113e-01, -1.847112e-01, -1.103882e-04, 5.859781e-02, -1.472482e-17, 9.974660e-18, 1.529887e+00, -2.840610e-17, -6.574608e-03, 3.120502e+00, 2.533995e+01, -3.651506e-03, 2.356413e+00, 2.661226e-01, -4.528576e-04, 4.090122e-01, -1.234858e+00, 6.648229e-04, -3.579084e+00, 3.593437e+00, 6.813186e-03, -3.240578e+00, 4.573678e+01, -3.555075e-03, 1.968332e+00, 3.139381e+00, -3.058993e-04, 3.527190e-01, 3.871992e-01, -1.749813e-03, -1.911233e-01, 5.351470e-01, -2.625084e-05, -5.116038e-03
59, 1.986197e+00, -4.560807e-03, 1.784447e-06, -2.907901e-04, 7.405408e-05, 2.571484e-07, -1.586639e-05, 5.353710e+00, -3.384775e-04, 2.643415e-01, -1.228494e-04, -2.320766e-06, 1.116342e-05, 6.635007e+00, -7.419223e-04, 4.180474e-01, -1.120151e-01, 2.353579e-05, 2.314750e-02, -1.347121e-17, 6.722053e-18, 3.232227e+00, -2.466560e-17, -8.066897e-03, 3.283416e+00, 3.824387e+01, -3.486671e-03, 2.276641e+00, 1.305589e+00, -3.210585e-04, 3.376581e-01, -6.355211e-01, 3.594899e-04, -4.587595e+00, 3.174508e+00, 8.158023e-03, -3.381107e+00, 4.894368e+01, -3.150987e-03, 1.727070e+00, 3.697466e+00, -1.984736e-04, 2.679827e-01, 6.579461e-01, -1.058378e-03, -1.231171e-01, 6.704189e-01, -1.050150e-05, -4.841234e-03
60, 1.989715e+00, -2.246943e-03, 5.845743e-07, -1.154650e-04, 3.923448e-05, -4.136798e-08, -5.038387e-06, 2.305568e+00, -1.402667e-04, 9.733143e-02, -6.419212e-05, -7.214389e-07, 3.478401e-06, 3.285728e+00, -2.883921e-04, 1.665877e-01, -5.852326e-02, 3.172143e-05, 7.355156e-03, -2.378469e-18, 5.204170e-18, 4.893385e+00, -1.959695e-17, -9.341674e-03, 3.194158e+00, 4.644114e+01, -3.186139e-03, 1.936311e+00, 2.676784e+00, -2.136410e-04, 2.499693e-01, -2.231573e-01, 1.815227e-04, -5.772024e+00, 2.716534e+00, 9.382562e-03, -3.267783e+00, 5.083646e+01, -2.803577e-03, 1.387945e+00, 4.430777e+00, -1.223914e-04, 1.871073e-01, 9.750672e-01, -6.302824e-04, -6.623916e-02, 9.039146e-01, -1.932038e-05, -3.399618e-03
61, 1.992697e+00, -8.942746e-04, 1.480641e-07, -3.575053e-05, 1.697055e-05, -4.606826e-08, -1.206466e-06, 8.457752e-01, -5.099788e-05, 2.905669e-02, -2.742894e-05, -1.793021e-07, 8.037275e-07, 1.313108e+00, -8.396638e-05, 5.169433e-02, -2.510764e-02, 1.416468e-05, 1.762580e-03, -3.977667e-18, 3.144186e-18, 6.341939e+00, -1.772671e-17, -1.034035e-02, 2.849022e+00, 5.070602e+01, -2.889810e-03, 1.471861e+00, 4.294557e+00, -1.362877e-04, 1.620740e-01, 2.255973e-02, 8.646916e-05, -6.905790e+00, 2.201726e+00, 1.036746e-02, -2.899013e+00, 5.170440e+01, -2.567582e-03, 1.021879e+00, 5.271592e+00, -7.323480e-05, 1.160939e-01, 1.183959e+00, -3.708709e-04, -3.308295e-02, 1.199538e+00, -2.190279e-05, -2.246070e-03
62, 1.995222e+00, -2.675438e-04, 2.516953e-08, -7.816841e-06, 5.499293e-06, -1.582946e-08, -1.936907e-07, 2.428701e-01, -1.487768e-05, 6.277590e-03, -8.776973e-06, -3.297161e-08, 1.200082e-07, 3.942191e-01, -1.791605e-05, 1.132082e-02, -8.097177e-03, 3.543701e-06, 2.833326e-04, -2.358140e-18, 6.505213e-19, 7.489617e+00, -1.116728e-17, -1.105037e-02, 2.272105e+00, 5.249897e+01, -2.634753e-03, 9.928140e-01, 6.080279e+00, -8.401946e-05, 8.752088e-02, 1.313109e-01, 3.881991e-05, -7.840461e+00, 1.628232e+00, 1.107011e-02, -2.301158e+00, 5.198491e+01, -2.429215e-03, 6.787536e-01, 6.172764e+00, -4.291012e-05, 6.021013e-02, 1.282730e+00, -1.995364e-04, -1.917675e-02, 1.527636e+00, -1.784278e-05, -1.458714e-03
63, 1.997361e+00, -4.870506e-05, 1.128250e-09, -9.480307e-07, 1.087679e-06, -2.521726e-09, -1.609313e-08, 4.390691e-02, -2.763256e-06, 7.510980e-04, -1.669968e-06, -3.500986e-09, 8.260590e-09, 7.198308e-02, -2.528315e-06, 1.374786e-03, -1.595895e-03, 4.435567e-07, 2.357851e-05, -1.407769e-18, -2.439455e-19, 8.309070e+00, -6.586528e-18, -1.148928e-02, 1.506218e+00, 5.311979e+01, -2.460317e-03, 5.597395e-01, 7.973895e+00, -4.687376e-05, 3.483758e-02, 1.352672e-01, 1.579371e-05, -8.504535e+00, 1.006911e+00, 1.150120e-02, -1.519482e+00, 5.204318e+01, -2.367754e-03, 3.819196e-01, 7.107840e+00, -2.329941e-05, 2.243695e-02, 1.327814e+00, -8.206134e-05, -1.551902e-02, 1.871368e+00, -1.120907e-05, -8.401808e-04
64, 1.999170e+00, -2.818247e-06, -4.022269e-10, -3.551694e-08, 8.022578e-08, -1.189920e-10, -3.831590e-10, 2.381434e-03, -1.470957e-07, 2.506679e-05, -7.562584e-08, -7.920221e-11, 1.412421e-10, 3.837566e-03, -9.521282e-08, 4.885094e-05, -1.060711e-04, 1.624331e-08, 5.438144e-07, -4.726444e-19, -5.692061e-19, 6.666620e+00, -2.149770e-18, -8.905691e-03, 8.348377e-01, 4.211705e+01, -1.876901e-03, 1.885468e-01, 7.611973e+00, -1.633822e-05, 6.968033e-03, 6.464374e-02, 4.043483e-06, -8.886722e+00, 3.561092e-01, -3.226835e-03, -8.384093e-01, 5.207116e+01, 3.275322e-03, 1.814763e-01, 8.061074e+00, 1.721202e-04, 5.945466e-03, -9.883240e+00, -5.148421e-03, -2.212957e+00, -9.309833e-02, -1.232097e-02, -2.548529e-03
