#k, z, Conve11, Conve12, Conve13, Conve22, Conve23, Conve33, Produ11, Produ12, Produ13, Produ22, Produ23, Produ33, Tdiff11, Tdiff12, Tdiff13, Tdiff22, Tdiff23, Tdiff33, Pdiff11, Pdiff12, Pdiff13, Pdiff22, Pdiff23, Pdiff33, Vdiff11, Vdiff12, Vdiff13, Vdiff22, Vdiff23, Vdiff33, Pstra11, Pstra12, Pstra13, Pstra22, Pstra23, Pstra33, Dissi11, Dissi12, Dissi13, Dissi22, Dissi23, Dissi33, B11, B12, B13, B22, B23, B33
40, 1.564377e+00, -6.010122e-03, -2.603202e-04, -3.578483e-04, -3.503481e-04, -2.128524e-04, 2.558577e-04, 6.203431e+00, 4.683036e-03, 3.266752e+00, -9.959725e-04, 9.526045e-03, -4.169030e-04, 1.438158e+00, 6.163281e-03, 2.219935e-01, -5.949692e-03, 6.379161e-03, -5.975356e-02, 1.471804e-17, -6.245005e-17, -1.373709e+00, 5.637851e-18, -4.030313e-02, -2.543297e-01, 1.533040e-01, 7.605607e-04, -3.915789e-03, -1.439821e-02, 1.113491e-03, -2.082139e-02, -2.697273e+00, -4.040830e-03, -5.246447e-01, 1.457118e+00, 2.432099e-02, 1.290624e+00, 3.093154e+00, -1.411235e-03, 5.599038e-01, 1.459189e+00, -7.072054e-04, 9.522794e-01, 2.010477e+00, 9.237603e-03, 1.026930e+00, -2.306406e-02, 1.956613e-03, 2.767084e-03
41, 1.620060e+00, -8.678909e-03, -5.510255e-04, -1.287222e-04, 1.192696e-04, -2.741437e-04, 1.136414e-03, 7.758806e+00, -2.117061e-03, 3.863876e+00, -4.882876e-04, 5.279893e-03, -1.363049e-03, 1.912213e+00, 1.861378e-02, 1.623937e-01, -5.885273e-02, 1.439867e-02, -2.252942e-01, 1.404042e-17, -1.691355e-17, -1.390257e+00, 5.009014e-17, -3.770184e-02, -2.266181e-01, 2.513609e-01, -4.274502e-03, -5.835091e-03, -2.925937e-02, 1.603311e-04, -4.223628e-02, -3.195748e+00, -3.497363e-03, -5.676265e-01, 1.694240e+00, 2.274360e-02, 1.584945e+00, 4.033146e+00, -6.365662e-04, 6.615415e-01, 1.741256e+00, -6.311993e-04, 1.098566e+00, 2.702165e+00, 9.912445e-03, 1.401138e+00, -1.357361e-01, 5.785995e-03, -1.026874e-02
42, 1.670277e+00, -1.136436e-02, -2.665765e-04, 9.535570e-05, 6.815465e-04, -1.727930e-04, 1.853607e-03, 9.675551e+00, -6.320489e-03, 4.500348e+00, 7.888162e-04, -1.241512e-03, -2.073387e-03, 2.418413e+00, 1.910876e-02, 4.602823e-02, -1.193072e-01, 8.965779e-03, -4.023099e-01, 3.957338e-17, 4.380177e-17, -1.263406e+00, 1.179612e-16, -1.324842e-02, -1.973767e-01, 3.857355e-01, -2.996000e-04, -1.195051e-02, -4.642245e-02, 1.465343e-04, -6.872744e-02, -3.678940e+00, -6.527756e-03, -5.824318e-01, 1.912197e+00, 7.740806e-03, 1.893990e+00, 5.250706e+00, 1.634896e-03, 7.566527e-01, 2.033467e+00, -8.383913e-04, 1.227840e+00, 3.561418e+00, 4.592597e-03, 1.931840e+00, -2.868928e-01, 3.374373e-03, -6.191541e-03
43, 1.715186e+00, -1.234836e-02, 1.345030e-04, 8.653687e-04, 1.803583e-03, 6.268476e-05, 2.200320e-03, 1.217282e+01, -1.082088e-02, 5.182111e+00, 2.082387e-03, -9.972019e-03, -2.308013e-03, 2.709464e+00, 2.102242e-02, -1.699825e-01, -2.006265e-01, -3.472692e-03, -5.334656e-01, 5.439984e-17, 9.595189e-17, -9.098490e-01, 1.335737e-16, 3.727677e-02, -2.077128e-01, 5.728604e-01, -1.223754e-03, -2.544945e-02, -6.717493e-02, -1.128164e-03, -9.574210e-02, -4.110346e+00, -1.349182e-02, -5.828932e-01, 2.104616e+00, -3.024390e-02, 2.186490e+00, 6.798072e+00, 9.532595e-04, 8.332972e-01, 2.319683e+00, -6.164013e-04, 1.324341e+00, 4.559079e+00, -5.601791e-03, 2.659774e+00, -4.825896e-01, -6.986284e-03, 2.072003e-02
44, 1.755046e+00, -8.368682e-03, 5.523177e-04, 2.255787e-03, 2.490531e-03, 1.470798e-04, 2.145831e-03, 1.556085e+01, -1.581061e-02, 5.913215e+00, 2.909388e-03, -1.523154e-02, -5.380038e-03, 2.398801e+00, 1.829534e-02, -5.288656e-01, -2.697904e-01, -6.882226e-03, -5.654756e-01, 7.253313e-17, 1.374768e-16, -2.659178e-01, 3.382711e-17, 7.742722e-02, -2.572499e-01, 7.952497e-01, -1.335005e-03, -4.533526e-02, -8.455219e-02, -7.407138e-04, -1.163396e-01, -4.418520e+00, -1.225422e-02, -5.551150e-01, 2.278116e+00, -6.288746e-02, 2.393265e+00, 8.719773e+00, -6.723796e-04, 8.772972e-01, 2.592778e+00, -5.844546e-04, 1.376544e+00, 5.624979e+00, -1.098443e-02, 3.638428e+00, -6.685856e-01, -7.877350e-03, 7.012953e-02
45, 1.790190e+00, 9.433267e-05, 1.230643e-03, 3.993352e-03, 2.683153e-03, 1.548394e-04, 1.837169e-03, 2.022500e+01, -1.584836e-02, 6.747282e+00, 2.583402e-03, -1.152543e-02, -2.907463e-04, 1.068280e+00, 1.257294e-03, -9.893029e-01, -3.026360e-01, -5.338927e-03, -4.576433e-01, 5.675798e-17, 1.296706e-16, 7.196680e-01, -1.509209e-16, 7.480270e-02, -3.137585e-01, 9.980333e-01, 1.846408e-03, -7.685375e-02, -1.079081e-01, 7.952253e-04, -1.230823e-01, -4.543140e+00, 2.394736e-03, -4.707423e-01, 2.442502e+00, -6.231375e-02, 2.444791e+00, 1.102654e+01, -7.193255e-04, 8.752037e-01, 2.844683e+00, -8.185692e-04, 1.380076e+00, 6.721537e+00, -1.086124e-02, 5.050854e+00, -8.128248e-01, -2.916457e-03, 1.681030e-01
46, 1.820992e+00, 1.202847e-02, -1.642765e-05, 5.790909e-03, 1.988664e-03, 5.690949e-05, 1.231163e-03, 2.652609e+01, -1.131566e-02, 7.546737e+00, 1.408320e-03, -6.252314e-03, -1.712617e-03, -1.630385e+00, -9.414291e-03, -1.456219e+00, -2.986771e-01, -5.277554e-03, -2.226351e-01, -7.375285e-17, 1.049508e-16, 2.147694e+00, -2.402592e-16, 5.646999e-02, -3.229969e-01, 9.879477e-01, 3.394676e-03, -1.330216e-01, -1.517771e-01, 2.803366e-04, -1.110584e-01, -4.490078e+00, 1.660296e-02, -3.692267e-01, 2.609113e+00, -4.616091e-02, 2.307033e+00, 1.366604e+01, 1.062546e-03, 8.204894e-01, 3.066723e+00, -8.868152e-04, 1.337527e+00, 7.715506e+00, -1.778435e-03, 6.909683e+00, -9.086440e-01, -1.105449e-04, 3.098717e-01
47, 1.847851e+00, 2.811540e-02, -1.362871e-03, 6.948217e-03, 1.393874e-03, -1.615262e-05, 2.937522e-04, 3.455796e+01, -7.601998e-03, 8.222476e+00, 6.751086e-04, -3.318182e-03, -8.322531e-04, -5.755055e+00, -1.107886e-02, -1.807024e+00, -2.681519e-01, -6.215469e-03, 6.224197e-02, -1.209428e-16, 1.517883e-17, 4.115641e+00, -2.046974e-16, 4.557925e-02, -2.086974e-01, 4.337054e-01, -2.452996e-03, -2.224662e-01, -2.247997e-01, -7.359141e-05, -7.995357e-02, -4.290912e+00, 1.689664e-02, -2.993674e-01, 2.787308e+00, -3.728813e-02, 1.985337e+00, 1.649833e+01, -7.204770e-04, 7.208884e-01, 3.251797e+00, -8.274703e-04, 1.255778e+00, 8.419247e+00, -2.153857e-03, 9.281422e+00, -9.581597e-01, -4.725069e-04, 5.020239e-01
48, 1.871164e+00, 4.382728e-02, -1.429975e-03, 6.914479e-03, 9.273093e-04, -6.689875e-05, -5.794487e-04, 4.394711e+01, -7.693487e-03, 8.620557e+00, 3.456635e-04, -2.222830e-03, 9.043759e-05, -1.069005e+01, -1.909486e-02, -1.915324e+00, -2.331280e-01, -6.883456e-03, 3.035772e-01, -1.984632e-16, -4.293441e-17, 6.602529e+00, -1.257675e-16, 3.408812e-02, 1.027029e-01, -1.101380e+00, -2.973587e-03, -3.475856e-01, -3.271405e-01, 4.059242e-05, -3.361141e-02, -3.988696e+00, 1.099926e-02, -2.331099e-01, 2.963495e+00, -2.876515e-02, 1.523709e+00, 1.930230e+01, -3.034115e-03, 6.006140e-01, 3.387627e+00, -7.876854e-04, 1.143344e+00, 8.820853e+00, -1.429858e-02, 1.211954e+01, -9.849823e-01, -2.888137e-03, 7.537043e-01
49, 1.891322e+00, 5.566682e-02, -5.181200e-04, 5.759290e-03, 4.780494e-04, -7.685000e-05, -1.063511e-03, 5.357361e+01, -9.453261e-03, 8.607298e+00, -8.426902e-05, -1.898936e-03, 6.639484e-04, -1.506495e+01, -2.577084e-02, -1.696797e+00, -2.134333e-01, -5.401529e-03, 4.374133e-01, -1.179205e-16, -5.312591e-17, 9.391354e+00, -2.081668e-17, 1.268467e-02, 6.326520e-01, -4.065038e+00, 3.540541e-03, -4.995765e-01, -4.359075e-01, -1.357291e-04, 2.280886e-02, -3.617246e+00, 6.057751e-03, -2.681710e-02, 3.086084e+00, -1.433646e-02, 1.002969e+00, 2.180079e+01, -4.268156e-03, 4.972159e-01, 3.457168e+00, -7.233815e-04, 1.009922e+00, 8.969917e+00, -2.083953e-02, 1.527249e+01, -1.020988e+00, -8.287752e-03, 1.087648e+00
50, 1.908691e+00, 5.945144e-02, 1.872468e-04, 3.728492e-03, 3.598257e-04, -6.958487e-05, -1.154137e-03, 6.143110e+01, -9.780787e-03, 8.104386e+00, -3.378479e-04, -1.553664e-03, 8.190541e-04, -1.694932e+01, -2.487452e-02, -1.147811e+00, -2.296836e-01, -2.524581e-03, 4.517077e-01, -3.903128e-17, -2.688821e-17, 1.193282e+01, 7.806256e-18, -1.594448e-02, 1.303769e+00, -8.652456e+00, 7.632004e-03, -6.352415e-01, -5.074074e-01, 1.405838e-04, 8.280723e-02, -3.185741e+00, 4.151298e-03, 5.693915e-01, 3.079133e+00, 8.582459e-03, 5.176433e-01, 2.369372e+01, -4.805562e-03, 4.534870e-01, 3.440707e+00, -4.860775e-04, 8.662477e-01, 8.890410e+00, -1.825370e-02, 1.836633e+01, -1.099363e+00, -1.074402e-02, 1.491653e+00
51, 1.923614e+00, 5.015592e-02, 4.049894e-04, 1.182338e-03, 6.810809e-04, -4.930985e-05, -9.765152e-04, 6.506056e+01, -9.245545e-03, 7.129506e+00, -5.982851e-04, -1.179904e-03, 6.899912e-04, -1.469341e+01, -1.833724e-02, -3.772398e-01, -2.882187e-01, -1.654846e-04, 3.787660e-01, -4.965646e-17, -9.714451e-17, 1.328542e+01, 2.862294e-17, -3.840135e-02, 1.939118e+00, -1.429643e+01, 5.024066e-03, -6.737908e-01, -5.184008e-01, 3.123949e-04, 1.403687e-01, -2.698026e+00, 2.366857e-03, 1.829193e+00, 2.885899e+00, 2.967217e-02, 1.428801e-01, 2.480023e+01, -5.284807e-03, 5.058739e-01, 3.318981e+00, -2.738555e-04, 7.243735e-01, 8.522313e+00, -1.531204e-02, 2.068603e+01, -1.240980e+00, -9.439011e-03, 1.878426e+00
52, 1.936403e+00, 2.783169e-02, 4.116456e-04, -1.261467e-03, 1.089972e-03, -1.078065e-05, -6.956081e-04, 6.264855e+01, -8.321333e-03, 5.811816e+00, -1.071240e-03, -8.797181e-04, 4.683297e-04, -8.232283e+00, -9.909389e-03, 4.028772e-01, -3.676817e-01, 9.410258e-04, 2.698346e-01, -9.887924e-17, -7.199102e-17, 1.229431e+01, 5.095750e-17, -4.681370e-02, 2.330028e+00, -1.919851e+01, 2.169215e-04, -5.217359e-01, -4.922441e-01, 9.787179e-05, 1.910813e-01, -2.175802e+00, -1.361106e-03, 3.932538e+00, 2.515727e+00, 3.905615e-02, -9.146024e-02, 2.529918e+01, -5.771180e-03, 6.682138e-01, 3.086688e+00, -1.528984e-04, 5.958395e-01, 7.714953e+00, -1.401537e-02, 2.125285e+01, -1.433048e+00, -7.434697e-03, 2.104808e+00
53, 1.947340e+00, 2.719834e-06, 3.469560e-04, -2.943653e-03, 1.302283e-03, 2.041731e-05, -4.354547e-04, 5.424925e+01, -6.700472e-03, 4.361391e+00, -1.509662e-03, -6.234107e-04, 2.760743e-04, 2.672299e-01, -3.322428e-03, 9.616091e-01, -4.284545e-01, 6.858579e-04, 1.677030e-01, -9.931292e-17, -7.719519e-17, 8.188741e+00, 7.589415e-17, -4.262869e-02, 2.343357e+00, -2.065724e+01, -2.147760e-03, -1.361934e-01, -4.801801e-01, -1.505182e-04, 2.321930e-01, -1.663118e+00, -6.056460e-03, 6.765308e+00, 2.060631e+00, 3.634529e-02, -2.180214e-01, 2.582204e+01, -6.321933e-03, 9.143639e-01, 2.770324e+00, -5.010104e-05, 4.883703e-01, 6.374077e+00, -1.225214e-02, 1.922944e+01, -1.621139e+00, -6.341784e-03, 2.037573e+00
54, 1.956676e+00, -2.269128e-02, 2.616943e-04, -3.532169e-03, 1.275695e-03, 2.911933e-05, -2.458164e-04, 4.204338e+01, -5.103101e-03, 3.001558e+00, -1.651410e-03, -4.284975e-04, 3.277675e-04, 7.447461e+00, -8.444497e-04, 1.169194e+00, -4.375358e-01, -2.396158e-04, 9.271696e-02, -2.591243e-17, -5.030698e-17, 1.266726e+00, 2.558717e-17, -3.146329e-02, 2.011190e+00, -1.653784e+01, -1.365013e-03, 4.209982e-01, -5.036101e-01, -1.895991e-04, 2.615024e-01, -1.207258e+00, -9.629222e-03, 9.784612e+00, 1.658657e+00, 2.856485e-02, -3.209297e-01, 2.710838e+01, -6.863299e-03, 1.177437e+00, 2.437943e+00, 1.378371e-05, 4.034396e-01, 4.660049e+00, -1.034018e-02, 1.446918e+01, -1.723358e+00, -3.799050e-03, 1.641614e+00
55, 1.964632e+00, -3.337260e-02, 1.862943e-04, -3.169118e-03, 1.083051e-03, 2.312078e-05, -1.258089e-04, 2.919898e+01, -3.746732e-03, 1.880735e+00, -1.479658e-03, -2.202540e-04, -6.309192e-05, 1.091997e+01, -1.972159e-03, 1.057435e+00, -3.889763e-01, -9.983936e-04, 4.608535e-02, -3.783866e-17, 3.469447e-18, -6.881997e+00, 5.854692e-17, -2.186138e-02, 1.529955e+00, -6.934650e+00, 1.573862e-03, 9.961751e-01, -5.119098e-01, -1.074987e-04, 2.760518e-01, -8.343841e-01, -1.110476e-02, 1.213829e+01, 1.423180e+00, 2.229522e-02, -4.938134e-01, 2.941333e+01, -6.985150e-03, 1.375822e+00, 2.186080e+00, 3.728397e-06, 3.364300e-01, 2.969953e+00, -8.450931e-03, 7.817982e+00, -1.666349e+00, -9.191625e-04, 1.021911e+00
56, 1.971403e+00, -3.220268e-02, 1.230913e-04, -2.303470e-03, 8.181940e-04, 1.396941e-05, -5.768617e-05, 1.827049e+01, -2.568505e-03, 1.079534e+00, -1.131460e-03, -1.377355e-04, 3.083355e-05, 1.056694e+01, -4.180144e-03, 7.723519e-01, -3.028217e-01, -1.242085e-03, 2.055403e-02, -8.424251e-17, 2.168404e-17, -1.392174e+01, 3.859760e-17, -1.668887e-02, 1.155878e+00, 5.635871e+00, 4.239079e-03, 1.423777e+00, -4.021090e-01, -8.595684e-05, 2.728396e-01, -5.422511e-01, -1.079419e-02, 1.304245e+01, 1.384469e+00, 1.981880e-02, -7.847041e-01, 3.228801e+01, -6.885938e-03, 1.450458e+00, 2.102949e+00, -5.725374e-05, 2.799847e-01, 1.675247e+00, -6.540912e-03, 9.482205e-01, -1.425360e+00, 1.707431e-03, 3.846713e-01
57, 1.977160e+00, -2.425495e-02, 7.103616e-05, -1.396892e-03, 5.548878e-04, 7.114626e-06, -2.324532e-05, 1.036801e+01, -1.598152e-03, 5.621261e-01, -7.563753e-04, -7.098981e-05, 1.133959e-05, 7.980018e+00, -5.166709e-03, 4.700659e-01, -2.080435e-01, -1.063066e-03, 8.115390e-03, -9.316007e-17, 3.295975e-17, -1.786128e+01, 4.792174e-17, -1.456793e-02, 1.055621e+00, 1.780905e+01, 4.292587e-03, 1.609745e+00, -7.911897e-02, -1.495196e-04, 2.511381e-01, -3.126723e-01, -9.346540e-03, 1.218180e+01, 1.481464e+00, 2.040907e-02, -1.164972e+00, 3.496166e+01, -7.299212e-03, 1.387965e+00, 2.232277e+00, -1.244938e-04, 2.280015e-01, 9.069933e-01, -4.590638e-03, -4.424111e+00, -1.039286e+00, 4.674943e-03, -7.806401e-02
58, 1.982048e+00, -1.510648e-02, 3.384949e-05, -7.162256e-04, 3.370034e-04, 3.208062e-06, -8.057531e-06, 5.357293e+00, -8.912938e-04, 2.641170e-01, -4.465170e-04, -3.329692e-05, 3.385026e-06, 4.980394e+00, -4.505422e-03, 2.417839e-01, -1.265556e-01, -7.132185e-04, 2.776961e-03, -9.908253e-17, 1.647987e-17, -1.799473e+01, 4.597017e-17, -1.478744e-02, 1.212791e+00, 2.723427e+01, 1.344055e-03, 1.559719e+00, 4.990142e-01, -2.209105e-04, 2.139607e-01, -1.302629e-01, -7.458968e-03, 9.834441e+00, 1.604107e+00, 2.297298e-02, -1.539977e+00, 3.688567e+01, -8.580323e-03, 1.217612e+00, 2.563852e+00, -1.600439e-04, 1.779817e-01, 5.711291e-01, -2.965156e-03, -7.311569e+00, -5.880699e-01, 7.374944e-03, -2.884182e-01
59, 1.986197e+00, -7.981505e-03, 1.229270e-05, -3.113006e-04, 1.812742e-04, 1.298595e-06, -2.341892e-06, 2.513287e+00, -4.428947e-04, 1.102758e-01, -2.320621e-04, -1.393013e-05, 7.541344e-07, 2.635108e+00, -3.042226e-03, 1.053945e-01, -6.780061e-02, -3.887618e-04, 8.009305e-04, -7.968886e-17, 1.301043e-18, -1.504531e+01, 4.250073e-17, -1.758050e-02, 1.463555e+00, 3.327919e+01, -3.267332e-03, 1.346994e+00, 1.318171e+00, -2.470302e-04, 1.674225e-01, 9.648722e-03, -5.615232e-03, 6.662541e+00, 1.652824e+00, 2.670859e-02, -1.799088e+00, 3.795870e+01, -1.045411e-02, 9.894306e-01, 3.052253e+00, -1.580653e-04, 1.306471e-01, 4.865193e-01, -1.925872e-03, -7.809221e+00, -1.494720e-01, 8.635130e-03, -2.979537e-01
60, 1.989715e+00, -3.594589e-03, 2.653031e-06, -1.132312e-04, 8.447061e-05, 4.627832e-07, -5.497531e-07, 1.053866e+00, -1.937257e-04, 3.971799e-02, -1.042335e-04, -5.033717e-06, 9.919860e-08, 1.187623e+00, -1.649826e-03, 3.843409e-02, -3.140128e-02, -1.715970e-04, 1.871673e-04, -6.407635e-17, -4.553649e-18, -1.048558e+01, 2.526191e-17, -2.243450e-02, 1.622943e+00, 3.654594e+01, -7.998782e-03, 1.059764e+00, 2.332704e+00, -2.259654e-04, 1.187833e-01, 1.045058e-01, -4.053083e-03, 3.357586e+00, 1.575182e+00, 3.094092e-02, -1.867409e+00, 3.839315e+01, -1.245155e-02, 7.501672e-01, 3.644427e+00, -1.317312e-04, 8.830017e-02, 5.023839e-01, -1.446517e-03, -6.740131e+00, 2.318688e-01, 8.235093e-03, -2.137955e-01
61, 1.992697e+00, -1.348463e-03, -2.500682e-07, -3.305680e-05, 3.268468e-05, 1.372094e-07, -9.780016e-08, 3.799091e-01, -7.208212e-05, 1.165873e-02, -3.878570e-05, -1.482729e-06, -2.574427e-09, 4.456015e-01, -7.141589e-04, 1.124504e-02, -1.207233e-02, -5.898713e-05, 3.321341e-05, -5.128276e-17, -6.505213e-18, -5.681375e+00, 1.713039e-17, -2.824399e-02, 1.583825e+00, 3.803926e+01, -1.200463e-02, 7.651646e-01, 3.490287e+00, -1.779556e-04, 7.453083e-02, 1.517212e-01, -2.793044e-03, 3.928859e-01, 1.366791e+00, 3.510045e-02, -1.725807e+00, 3.847882e+01, -1.426157e-02, 5.302075e-01, 4.297832e+00, -9.605298e-05, 5.325656e-02, 5.390162e-01, -1.322100e-03, -5.030595e+00, 5.471021e-01, 6.713947e-03, -1.206747e-01
62, 1.995222e+00, -3.899744e-04, -4.683236e-07, -6.993448e-06, 9.619780e-06, 3.015113e-08, -1.173704e-08, 1.078419e-01, -2.096108e-05, 2.485393e-03, -1.090250e-05, -3.168672e-07, -3.891436e-09, 1.288549e-01, -2.308906e-04, 2.383331e-03, -3.531114e-03, -1.427656e-05, 3.981193e-06, -3.239054e-17, 1.951564e-18, -1.451140e+00, 1.848565e-17, -3.395237e-02, 1.331616e+00, 3.862214e+01, -1.511468e-02, 4.997624e-01, 4.744425e+00, -1.220248e-04, 3.924993e-02, 1.530990e-01, -1.781627e-03, -2.024474e+00, 1.052139e+00, 3.874615e-02, -1.398966e+00, 3.844030e+01, -1.578704e-02, 3.427998e-01, 4.984905e+00, -6.135006e-05, 2.698077e-02, 5.720268e-01, -1.360649e-03, -3.313776e+00, 8.081072e-01, 4.718481e-03, -5.507739e-02
63, 1.997361e+00, -6.960894e-05, -1.556944e-07, -8.329217e-07, 1.734469e-06, 3.808766e-09, -7.598800e-10, 1.933266e-02, -3.813500e-06, 2.940301e-04, -1.827253e-06, -3.738009e-08, -5.637157e-10, 2.299915e-02, -4.499171e-05, 2.842752e-04, -6.321506e-04, -1.892511e-06, 2.572633e-07, -1.987139e-17, -8.239937e-18, 1.925427e+00, 8.917563e-18, -3.884417e-02, 9.072480e-01, 3.885231e+01, -1.749478e-02, 2.762029e-01, 6.056667e+00, -6.919411e-05, 1.532393e-02, 1.152212e-01, -9.635653e-04, -3.883919e+00, 6.651849e-01, 4.166263e-02, -9.325786e-01, 3.840758e+01, -1.705432e-02, 1.895175e-01, 5.689302e+00, -3.241913e-05, 9.867208e-03, 6.023544e-01, -1.452680e-03, -1.871227e+00, 1.031914e+00, 2.779749e-03, -1.987360e-02
64, 1.999170e+00, -3.827966e-06, -1.085386e-08, -3.021756e-08, 1.024784e-07, 1.588512e-10, -1.702742e-11, 1.040308e-03, -2.009437e-07, 9.706930e-06, -7.199194e-08, -1.221611e-09, -9.089479e-12, 1.169801e-03, -2.461297e-06, 9.794892e-06, -3.437585e-05, -7.051613e-08, 5.518975e-09, -6.149459e-18, -1.517883e-18, 3.112799e+00, 2.385245e-18, -3.199585e-02, 5.099840e-01, 3.077582e+01, -1.515966e-02, 9.189139e-02, 5.682990e+00, -2.322763e-05, 3.021057e-03, 4.755173e-02, -2.973696e-04, -5.316022e+00, 2.378348e-01, 3.452491e-02, -5.159852e-01, 3.842184e+01, -1.523494e-02, 8.885380e-02, 6.398055e+00, 8.493351e-05, 2.571886e-03, -7.596252e+00, -2.247363e-04, -2.200166e+00, -4.772654e-01, 2.420826e-03, -5.552033e-03
