 3.000000e-02 3.100280e+01
 3.300000e-01 3.096791e+01
 6.300000e-01 3.093238e+01
 9.300000e-01 3.089552e+01
 1.230000e+00 3.085660e+01
 1.530000e+00 3.081482e+01
 1.830000e+00 3.076928e+01
 2.130000e+00 3.071900e+01
 2.430000e+00 3.066297e+01
 2.710000e+00 3.060451e+01
 3.010000e+00 3.053410e+01
 3.310000e+00 3.045424e+01
 3.610000e+00 3.036306e+01
 3.910000e+00 3.025814e+01
 4.210000e+00 3.013634e+01
 4.510000e+00 2.999384e+01
 4.810000e+00 2.982614e+01
 5.090000e+00 2.964175e+01
 5.390000e+00 2.940742e+01
 5.690000e+00 2.912950e+01
 5.990000e+00 2.880725e+01
 6.290000e+00 2.844444e+01
 6.590000e+00 2.804401e+01
 6.890000e+00 2.760526e+01
 7.190000e+00 2.712935e+01
 7.490000e+00 2.661642e+01
 7.770000e+00 2.610488e+01
 8.070000e+00 2.552495e+01
 8.370000e+00 2.491531e+01
 8.670000e+00 2.428463e+01
 8.970000e+00 2.364332e+01
 9.270000e+00 2.299180e+01
 9.570000e+00 2.232960e+01
 9.870000e+00 2.166069e+01
 1.015000e+01 2.103773e+01
 1.045000e+01 2.037558e+01
 1.075000e+01 1.971898e+01
 1.105000e+01 1.907285e+01
 1.135000e+01 1.844202e+01
 1.165000e+01 1.782866e+01
 1.195000e+01 1.723449e+01
 1.225000e+01 1.665782e+01
 1.253000e+01 1.613154e+01
 1.283000e+01 1.557794e+01
 1.313000e+01 1.503595e+01
 1.343000e+01 1.450872e+01
 1.373000e+01 1.399876e+01
 1.403000e+01 1.350691e+01
 1.433000e+01 1.303300e+01
 1.463000e+01 1.257690e+01
 1.493000e+01 1.213786e+01
 1.521000e+01 1.174208e+01
 1.551000e+01 1.133129e+01
 1.581000e+01 1.093281e+01
 1.611000e+01 1.054621e+01
 1.641000e+01 1.017225e+01
 1.671000e+01 9.812068e+00
 1.701000e+01 9.466329e+00
 1.731000e+01 9.134963e+00
 1.759000e+01 8.838369e+00
 1.789000e+01 8.533912e+00
 1.819000e+01 8.242921e+00
 1.849000e+01 7.964826e+00
 1.879000e+01 7.698737e+00
 1.909000e+01 7.443551e+00
 1.939000e+01 7.198294e+00
 1.969000e+01 6.962385e+00
 1.999000e+01 6.735509e+00
 2.027000e+01 6.531571e+00
 2.057000e+01 6.320882e+00
 2.087000e+01 6.117649e+00
 2.117000e+01 5.921399e+00
 2.147000e+01 5.731923e+00
 2.177000e+01 5.549217e+00
 2.207000e+01 5.373398e+00
 2.237000e+01 5.204600e+00
 2.265000e+01 5.053445e+00
 2.295000e+01 4.898258e+00
 2.325000e+01 4.749837e+00
 2.355000e+01 4.607864e+00
 2.385000e+01 4.472018e+00
 2.415000e+01 4.342008e+00
 2.445000e+01 4.217574e+00
 2.475000e+01 4.098489e+00
