 6.000000e-02 3.101694e+01
 6.600000e-01 3.095865e+01
 1.260000e+00 3.086350e+01
 1.860000e+00 3.076759e+01
 2.460000e+00 3.065750e+01
 3.040000e+00 3.055080e+01
 3.640000e+00 3.036097e+01
 4.240000e+00 3.012153e+01
 4.840000e+00 2.980218e+01
 5.420000e+00 2.943747e+01
 6.020000e+00 2.877611e+01
 6.620000e+00 2.799437e+01
 7.220000e+00 2.706636e+01
 7.800000e+00 2.624292e+01
 8.400000e+00 2.484532e+01
 9.000000e+00 2.356255e+01
 9.600000e+00 2.223021e+01
 1.018000e+01 2.124352e+01
 1.078000e+01 1.964000e+01
 1.138000e+01 1.832436e+01
 1.198000e+01 1.712165e+01
 1.256000e+01 1.609451e+01
 1.316000e+01 1.497731e+01
 1.376000e+01 1.389059e+01
 1.436000e+01 1.293090e+01
 1.496000e+01 1.204344e+01
 1.554000e+01 1.127493e+01
 1.614000e+01 1.046278e+01
 1.674000e+01 9.733592e+00
 1.734000e+01 9.060345e+00
 1.792000e+01 8.483343e+00
 1.852000e+01 7.901507e+00
 1.912000e+01 7.386478e+00
 1.972000e+01 6.917133e+00
 2.030000e+01 6.508695e+00
 2.090000e+01 6.098341e+00
 2.150000e+01 5.723215e+00
 2.210000e+01 5.376183e+00
 2.268000e+01 5.068721e+00
 2.328000e+01 4.765047e+00
 2.388000e+01 4.483435e+00
 2.448000e+01 4.223258e+00
