 1.115585e-01 3.099334e+01
 1.240820e+00 3.085515e+01
 2.333233e+00 3.068174e+01
 3.269314e+00 3.046569e+01
 4.170575e+00 3.015345e+01
 4.925778e+00 2.975352e+01
 5.512865e+00 2.929909e+01
 6.148227e+00 2.862078e+01
 6.792876e+00 2.775176e+01
 7.500000e+00 2.659918e+01
 8.202894e+00 2.525892e+01
 8.810902e+00 2.398542e+01
 9.509476e+00 2.246509e+01
 1.012342e+01 2.109797e+01
 1.088194e+01 1.943448e+01
 1.179671e+01 1.753701e+01
 1.279717e+01 1.563922e+01
 1.394797e+01 1.364071e+01
 1.513866e+01 1.184266e+01
 1.654522e+01 1.000867e+01
 1.795812e+01 8.466184e+00
 1.944378e+01 7.153286e+00
 2.112137e+01 5.950376e+00
 2.310885e+01 4.816304e+00
 2.500000e+01 3.999676e+00
