#k, z, Conve11, Conve12, Conve13, Conve22, Conve23, Conve33, Produ11, Produ12, Produ13, Produ22, Produ23, Produ33, Tdiff11, Tdiff12, Tdiff13, Tdiff22, Tdiff23, Tdiff33, Pdiff11, Pdiff12, Pdiff13, Pdiff22, Pdiff23, Pdiff33, Vdiff11, Vdiff12, Vdiff13, Vdiff22, Vdiff23, Vdiff33, Pstra11, Pstra12, Pstra13, Pstra22, Pstra23, Pstra33, Dissi11, Dissi12, Dissi13, Dissi22, Dissi23, Dissi33, B11, B12, B13, B22, B23, B33
48, 1.871164e+00, 8.809581e-03, 2.083798e-04, 1.648148e-03, 1.950382e-04, 4.554920e-06, -1.421849e-04, 4.407108e+01, 3.180618e-03, 8.650920e+00, 1.070320e-04, 1.301977e-03, -2.098149e-05, -1.071387e+01, 2.381425e-03, -1.900273e+00, -2.339621e-01, 2.382582e-03, 3.086950e-01, -4.418124e-17, -1.301043e-17, 6.501046e+00, 3.686287e-18, -5.021638e-03, 1.385544e-01, -1.101419e+00, 1.422580e-03, -3.491894e-01, -3.382926e-01, 1.837248e-04, -3.440731e-02, -4.008554e+00, -2.360876e-03, -1.239387e-01, 3.020222e+00, 6.164147e-03, 1.485774e+00, 1.937361e+01, 5.096135e-03, 6.043956e-01, 3.402801e+00, -9.463268e-05, 1.147425e+00, 8.864817e+00, -6.807688e-04, 1.217252e+01, -9.549217e-01, 5.100871e-03, 7.513130e-01
49, 1.891322e+00, 1.165451e-02, 1.429987e-04, 1.390647e-03, 1.094216e-04, 1.441198e-05, -2.864570e-04, 5.373448e+01, 4.737986e-03, 8.638016e+00, 3.316643e-05, 1.508251e-03, 1.597240e-04, -1.512817e+01, 5.783471e-03, -1.685962e+00, -2.219383e-01, 4.946350e-03, 4.399739e-01, -2.634611e-17, -6.071532e-17, 9.282314e+00, 2.602085e-18, -1.292374e-02, 6.830691e-01, -4.065086e+00, -3.528498e-04, -5.011212e-01, -4.438450e-01, 3.663547e-04, 2.252990e-02, -3.637481e+00, -2.526084e-03, 1.124840e-01, 3.152350e+00, 1.080974e-02, 9.555592e-01, 2.188189e+01, 4.363443e-03, 5.000673e-01, 3.472345e+00, 9.142663e-05, 1.013308e+00, 9.010203e+00, 3.136081e-03, 1.534427e+01, -9.858548e-01, 4.601116e-03, 1.088271e+00
50, 1.908691e+00, 1.263101e-02, 6.517210e-05, 8.733073e-04, 8.808013e-05, 5.793254e-06, -3.245148e-04, 6.163198e+01, 4.750570e-03, 8.133162e+00, -3.086264e-05, 1.190086e-03, 2.265337e-04, -1.703750e+01, 8.822375e-03, -1.140756e+00, -2.477641e-01, 5.233041e-03, 4.510005e-01, -1.775381e-17, -6.331741e-17, 1.184764e+01, -2.623769e-17, -1.611449e-02, 1.366645e+00, -8.683967e+00, -2.612239e-03, -6.376167e-01, -5.070747e-01, 2.969613e-04, 8.323515e-02, -3.207356e+00, -2.404988e-03, 7.163740e-01, 3.152197e+00, 1.315888e-02, 4.628433e-01, 2.377595e+01, 3.371600e-03, 4.553346e-01, 3.455339e+00, 1.379874e-04, 8.688759e-01, 8.914571e+00, 5.118947e-03, 1.846260e+01, -1.058100e+00, 3.620693e-03, 1.495399e+00
51, 1.923614e+00, 1.074489e-02, 3.406893e-05, 2.311766e-04, 1.404573e-04, -7.071911e-06, -2.791972e-04, 6.529745e+01, 3.651757e-03, 7.153715e+00, -9.133380e-05, 7.800683e-04, 1.983897e-04, -1.477312e+01, 8.693493e-03, -3.708350e-01, -3.100736e-01, 3.601709e-03, 3.759469e-01, -1.420305e-17, -1.136244e-16, 1.325406e+01, -4.401861e-17, -1.543617e-02, 2.011038e+00, -1.438360e+01, -2.787437e-03, -6.773841e-01, -5.137229e-01, 8.278161e-05, 1.414269e-01, -2.722692e+00, -2.460926e-03, 1.953853e+00, 2.961419e+00, 1.278110e-02, 8.652500e-02, 2.487525e+01, 3.518297e-03, 5.075471e-01, 3.331612e+00, 9.051518e-05, 7.263813e-01, 8.532041e+00, 3.544520e-03, 2.080563e+01, -1.194222e+00, 1.726048e-03, 1.889033e+00
52, 1.936403e+00, 6.117141e-03, 6.813534e-06, -3.512332e-04, 1.846397e-04, -1.034828e-05, -2.003808e-04, 6.289553e+01, 2.764620e-03, 5.829838e+00, -1.718289e-04, 4.666655e-04, 1.358724e-04, -8.263917e+00, 6.596863e-03, 4.109925e-01, -3.874205e-01, 1.622809e-03, 2.666416e-01, -4.258204e-17, -8.066464e-17, 1.232943e+01, -5.735429e-17, -1.330463e-02, 2.402730e+00, -1.933578e+01, -9.782115e-04, -5.251277e-01, -4.888431e-01, -6.231961e-05, 1.925019e-01, -2.203366e+00, -2.259200e-03, 4.008766e+00, 2.588856e+00, 1.108643e-02, -1.434966e-01, 2.536900e+01, 4.245596e-03, 6.708202e-01, 3.096198e+00, 4.901191e-05, 5.973957e-01, 7.717350e+00, 1.871662e-03, 2.138343e+01, -1.383962e+00, -2.297074e-04, 2.121317e+00
53, 1.947340e+00, 2.101776e-04, -3.649122e-05, -7.304982e-04, 1.986296e-04, -6.108871e-06, -1.252566e-04, 5.446802e+01, 2.131021e-03, 4.372815e+00, -2.482483e-04, 2.649198e-04, 7.943465e-05, 3.006441e-01, 3.828736e-03, 9.711471e-01, -4.435820e-01, 3.061887e-04, 1.651804e-01, -5.068645e-17, -8.413409e-17, 8.284289e+00, -4.835542e-17, -1.179983e-02, 2.408389e+00, -2.080420e+01, 2.104919e-03, -1.373821e-01, -4.805395e-01, -1.183321e-04, 2.338102e-01, -1.691339e+00, -1.808901e-03, 6.774433e+00, 2.127838e+00, 9.533180e-03, -2.635868e-01, 2.589830e+01, 4.787319e-03, 9.186007e-01, 2.776574e+00, 5.352702e-05, 4.896589e-01, 6.374618e+00, 1.504948e-03, 1.934743e+01, -1.573305e+00, -1.861287e-03, 2.054338e+00
54, 1.956676e+00, -4.762349e-03, -6.577793e-05, -8.513002e-04, 1.976739e-04, -9.192740e-07, -6.977986e-05, 4.220431e+01, 1.464198e-03, 3.005541e+00, -2.837284e-04, 1.422174e-04, 9.281299e-05, 7.530598e+00, 1.155548e-03, 1.177835e+00, -4.480597e-01, -2.441521e-04, 9.101185e-02, -3.095397e-17, -7.892992e-17, 1.406722e+00, -4.510281e-17, -1.132756e-02, 2.064861e+00, -1.664070e+01, 4.751173e-03, 4.234535e-01, -5.065791e-01, -9.224240e-05, 2.631743e-01, -1.233283e+00, -1.224866e-03, 9.718769e+00, 1.718465e+00, 8.574069e-03, -3.611998e-01, 2.720427e+01, 4.593176e-03, 1.183486e+00, 2.442075e+00, 1.062799e-04, 4.045451e-01, 4.661428e+00, 1.618655e-03, 1.454969e+01, -1.678729e+00, -3.053032e-03, 1.653465e+00
55, 1.964632e+00, -7.204253e-03, -6.691032e-05, -7.547553e-04, 1.824974e-04, 1.797040e-06, -3.493823e-05, 2.929603e+01, 8.373240e-04, 1.885734e+00, -2.663215e-04, 7.878077e-05, -1.690547e-05, 1.101392e+01, -6.498446e-04, 1.062928e+00, -3.957906e-01, -3.229579e-04, 4.504637e-02, -1.914972e-17, -5.334275e-17, -6.716375e+00, -1.778092e-17, -1.057664e-02, 1.572703e+00, -6.950526e+00, 5.455885e-03, 1.002566e+00, -5.150665e-01, -1.097261e-05, 2.775708e-01, -8.561907e-01, -7.269215e-04, 1.200092e+01, 1.476258e+00, 7.508650e-03, -5.311926e-01, 2.953683e+01, 3.411430e-03, 1.383128e+00, 2.189816e+00, 1.490285e-04, 3.373613e-01, 2.973609e+00, 1.571923e-03, 7.853403e+00, -1.624864e+00, -3.473966e-03, 1.026785e+00
56, 1.971403e+00, -7.032123e-03, -5.259309e-05, -5.457977e-04, 1.512286e-04, 2.251888e-06, -1.565983e-05, 1.831852e+01, 3.919804e-04, 1.080027e+00, -2.121128e-04, 3.582248e-05, 7.878913e-06, 1.063808e+01, -1.291593e-03, 7.745728e-01, -3.069534e-01, -2.457819e-04, 2.001477e-02, 4.682398e-18, -4.163336e-17, -1.373941e+01, -1.040834e-17, -8.174836e-03, 1.191939e+00, 5.713041e+00, 4.268369e-03, 1.432500e+00, -4.036161e-01, 5.462686e-05, 2.740383e-01, -5.586623e-01, -3.351640e-04, 1.284476e+01, 1.432634e+00, 5.691347e-03, -8.224347e-01, 3.243658e+01, 1.674040e-03, 1.457871e+00, 2.107758e+00, 1.585479e-04, 2.806956e-01, 1.681431e+00, 1.412146e-03, 9.351215e-01, -1.386057e+00, -2.799622e-03, 3.828851e-01
57, 1.977160e+00, -5.324379e-03, -3.616608e-05, -3.305745e-04, 1.106251e-04, 1.702209e-06, -6.206534e-06, 1.038772e+01, 1.455266e-04, 5.620207e-01, -1.466318e-04, 1.603807e-05, 2.795144e-06, 8.019595e+00, -1.216808e-03, 4.704368e-01, -2.103822e-01, -1.654472e-04, 7.889719e-03, 2.215838e-18, -2.970714e-17, -1.765407e+01, -1.084202e-18, -4.587515e-03, 1.090639e+00, 1.794988e+01, 2.340208e-03, 1.618467e+00, -7.805115e-02, 7.471004e-05, 2.519770e-01, -3.235260e-01, -1.049377e-04, 1.193753e+01, 1.525770e+00, 3.343640e-03, -1.204575e+00, 3.512364e+01, 2.044518e-05, 1.394408e+00, 2.239069e+00, 1.365717e-04, 2.285040e-01, 9.153546e-01, 1.179710e-03, -4.459691e+00, -1.001990e+00, -1.456848e-03, -8.256418e-02
58, 1.982048e+00, -3.322155e-03, -2.262369e-05, -1.697211e-04, 7.099626e-05, 1.003687e-06, -2.135715e-06, 5.364144e+00, 3.601110e-05, 2.639312e-01, -8.896760e-05, 6.580069e-06, 8.128161e-07, 4.997432e+00, -9.034392e-04, 2.415965e-01, -1.277838e-01, -1.042687e-04, 2.703832e-03, 8.673617e-19, -2.775558e-17, -1.775451e+01, 1.409463e-18, -9.738542e-04, 1.249328e+00, 2.740061e+01, 4.868888e-04, 1.566923e+00, 5.030034e-01, 6.382312e-05, 2.144953e-01, -1.361869e-01, 2.678041e-05, 9.559597e+00, 1.644333e+00, 8.366394e-04, -1.580540e+00, 3.704903e+01, -1.293437e-03, 1.222617e+00, 2.573029e+00, 1.035821e-04, 1.783076e-01, 5.802911e-01, 9.623016e-04, -7.344914e+00, -5.536362e-01, -2.756661e-04, -2.923180e-01
59, 1.986197e+00, -1.754352e-03, -1.274781e-05, -7.398018e-05, 3.965225e-05, 4.890877e-07, -6.222161e-07, 2.515357e+00, -1.683881e-06, 1.101524e-01, -4.730667e-05, 2.436174e-06, 1.767227e-07, 2.641024e+00, -5.667569e-04, 1.052054e-01, -6.838882e-02, -5.738101e-05, 7.838562e-04, 2.995109e-18, -1.333569e-17, -1.477795e+01, 1.626303e-18, 2.062413e-03, 1.500216e+00, 3.344673e+01, -1.042203e-03, 1.352322e+00, 1.325258e+00, 4.362977e-05, 1.677373e-01, 7.434319e-03, 9.311795e-05, 6.374197e+00, 1.688069e+00, -1.598838e-03, -1.838087e+00, 3.811723e+01, -2.258389e-03, 9.930604e-01, 3.063938e+00, 7.132278e-05, 1.308433e-01, 4.950625e-01, 7.536105e-04, -7.829058e+00, -1.190865e-01, 3.804475e-04, -3.001931e-01
60, 1.989715e+00, -7.882910e-04, -6.279209e-06, -2.700414e-05, 1.891678e-05, 1.969616e-07, -1.478274e-07, 1.054424e+00, -8.956855e-06, 3.965775e-02, -2.167579e-05, 7.908863e-07, 2.206704e-08, 1.189329e+00, -2.968445e-04, 3.834088e-02, -3.164782e-02, -2.576337e-05, 1.849159e-04, 3.793014e-18, -8.890458e-18, -1.020737e+01, 4.011548e-18, 4.399379e-03, 1.656657e+00, 3.670630e+01, -2.172075e-03, 1.063477e+00, 2.343108e+00, 2.514472e-05, 1.189531e-01, 1.046299e-01, 1.225308e-04, 3.070251e+00, 1.604603e+00, -3.752725e-03, -1.902257e+00, 3.854597e+01, -2.912941e-03, 7.526969e-01, 3.658655e+00, 4.411849e-05, 8.840915e-02, 5.094921e-01, 5.638742e-04, -6.748308e+00, 2.573675e-01, 6.025116e-04, -2.148711e-01
61, 1.992697e+00, -2.946805e-04, -2.582510e-06, -7.911108e-06, 7.407005e-06, 6.283697e-08, -2.689547e-08, 3.800399e-01, -6.501012e-06, 1.163466e-02, -8.217182e-06, 2.126665e-07, -1.052317e-09, 4.460065e-01, -1.256713e-04, 1.121239e-02, -1.215545e-02, -8.885191e-06, 3.331729e-05, 5.339696e-18, -7.643625e-18, -5.407458e+00, 1.626303e-18, 6.051714e-03, 1.612034e+00, 3.819246e+01, -2.889515e-03, 7.676495e-01, 3.504246e+00, 1.074118e-05, 7.461065e-02, 1.529724e-01, 1.302443e-04, 1.159900e-01, 1.389849e+00, -5.490319e-03, -1.754543e+00, 3.862727e+01, -3.305274e-03, 5.319103e-01, 4.314670e+00, 2.250639e-05, 5.331090e-02, 5.445037e-01, 4.164141e-04, -5.032874e+00, 5.672539e-01, 5.408946e-04, -1.211766e-01
62, 1.995222e+00, -8.487212e-05, -8.111418e-07, -1.678449e-06, 2.182828e-06, 1.428558e-08, -3.338019e-09, 1.078619e-01, -2.880926e-06, 2.477393e-03, -2.353654e-06, 4.208159e-08, -1.002417e-09, 1.289215e-01, -3.992745e-05, 2.374799e-03, -3.548700e-03, -2.125004e-06, 4.089166e-06, 4.797595e-18, -7.860466e-18, -1.190647e+00, 2.114194e-18, 7.126432e-03, 1.352674e+00, 3.877037e+01, -3.248089e-03, 5.013310e-01, 4.761852e+00, 4.638439e-07, 3.927754e-02, 1.545724e-01, 1.186862e-04, -2.285952e+00, 1.068578e+00, -6.748088e-03, -1.420285e+00, 3.858592e+01, -3.494434e-03, 3.438731e-01, 5.004757e+00, 6.756277e-06, 2.700276e-02, 5.758886e-01, 3.230338e-04, -3.314287e+00, 8.221195e-01, 3.699545e-04, -5.533221e-02
63, 1.997361e+00, -1.508704e-05, -1.548553e-07, -2.000940e-07, 3.889391e-07, 1.787561e-09, -2.241927e-10, 1.933043e-02, -7.209220e-07, 2.920011e-04, -4.017736e-07, 4.637457e-09, -1.402793e-10, 2.299790e-02, -7.662701e-06, 2.826893e-04, -6.310817e-04, -2.761364e-07, 2.735617e-07, 2.480112e-18, -2.195509e-18, 2.167882e+00, -2.981556e-19, 7.721513e-03, 9.192771e-01, 3.899675e+01, -3.337273e-03, 2.770723e-01, 6.073889e+00, -4.816840e-06, 1.532429e-02, 1.162695e-01, 8.706804e-05, -4.128884e+00, 6.748842e-01, -7.522368e-03, -9.448730e-01, 3.855234e+01, -3.540014e-03, 1.900016e-01, 5.721237e+00, -2.770333e-06, 9.863718e-03, 6.030263e-01, 2.815797e-04, -1.873357e+00, 1.026904e+00, 1.968248e-04, -2.013506e-02
64, 1.999170e+00, -8.291349e-07, -8.798236e-09, -7.228841e-09, 2.230397e-08, 6.507324e-11, -5.050609e-12, 1.042229e-03, -4.460632e-08, 9.548390e-06, -1.661918e-08, 1.482048e-10, -2.079350e-12, 1.167786e-03, -3.989242e-07, 9.680088e-06, -3.366891e-05, -1.029913e-08, 6.093502e-09, 7.470831e-19, -1.951564e-18, 3.284696e+00, 1.151965e-19, 6.051679e-03, 5.136205e-01, 3.089382e+01, -2.610391e-03, 9.209812e-02, 5.728923e+00, -3.799399e-06, 3.009720e-03, 4.659266e-02, 3.461012e-05, -5.545012e+00, 2.386601e-01, -1.788155e-02, -5.198188e-01, 3.856296e+01, -5.894701e-04, 8.912440e-02, 6.408480e+00, 9.337125e-05, 2.555537e-03, -7.620330e+00, -1.986745e-03, -2.257323e+00, -4.409307e-01, -1.192705e-02, -5.744148e-03
