 8.311462e-02 3.103068e+01
 9.222035e-01 3.091381e+01
 1.759024e+00 3.078435e+01
 2.500000e+00 3.064143e+01
 3.183221e+00 3.046600e+01
 3.834256e+00 3.024162e+01
 4.403760e+00 2.994973e+01
 4.883049e+00 2.959112e+01
 5.337100e+00 2.916044e+01
 5.826868e+00 2.842900e+01
 6.285588e+00 2.760879e+01
 6.780126e+00 2.656572e+01
 7.275085e+00 2.535673e+01
 7.767664e+00 2.416796e+01
 8.279217e+00 2.252674e+01
 8.766342e+00 2.105880e+01
 9.285763e+00 1.957437e+01
 9.821463e+00 1.810342e+01
 1.044266e+01 1.644969e+01
 1.112061e+01 1.491143e+01
 1.190474e+01 1.344631e+01
 1.266477e+01 1.215811e+01
 1.352974e+01 1.122907e+01
 1.443848e+01 1.030948e+01
 1.526198e+01 9.719141e+00
 1.610429e+01 9.031027e+00
 1.694215e+01 8.503212e+00
 1.777295e+01 8.100453e+00
 1.874773e+01 7.566352e+00
 1.983735e+01 7.072324e+00
 2.087716e+01 6.663683e+00
 2.198040e+01 6.274554e+00
 2.309413e+01 5.927395e+00
 2.433849e+01 5.552091e+00
