 9.347459e-02 3.099541e+01
 1.038327e+00 3.088118e+01
 1.969933e+00 3.074368e+01
 2.735821e+00 3.058921e+01
 3.478709e+00 3.037748e+01
 4.175258e+00 3.008339e+01
 4.726719e+00 2.972779e+01
 5.212659e+00 2.925860e+01
 5.745806e+00 2.854734e+01
 6.256264e+00 2.768289e+01
 6.782638e+00 2.656624e+01
 7.373501e+00 2.511150e+01
 7.889443e+00 2.371236e+01
 8.453703e+00 2.207198e+01
 9.011643e+00 2.045201e+01
 9.636782e+00 1.867537e+01
 1.027653e+01 1.693472e+01
 1.101914e+01 1.520141e+01
 1.181434e+01 1.370862e+01
 1.269406e+01 1.236472e+01
 1.369085e+01 1.117695e+01
 1.472208e+01 1.021498e+01
 1.571417e+01 9.474399e+00
 1.675691e+01 8.826617e+00
 1.771268e+01 8.309118e+00
 1.885701e+01 7.757190e+00
 2.000000e+01 7.272034e+00
 2.134509e+01 6.777157e+00
 2.263313e+01 6.367874e+00
 2.409460e+01 5.954542e+00
