 1.383504e-01 3.080760e+01
 1.541109e+00 3.064461e+01
 2.733543e+00 3.040858e+01
 3.823273e+00 3.004683e+01
 4.725709e+00 2.949407e+01
 5.476681e+00 2.857104e+01
 6.277750e+00 2.734999e+01
 7.027276e+00 2.567851e+01
 7.843895e+00 2.345821e+01
 8.671623e+00 2.105091e+01
 9.560909e+00 1.851887e+01
 1.049675e+01 1.606530e+01
 1.162443e+01 1.382486e+01
 1.276010e+01 1.209913e+01
 1.409646e+01 1.061196e+01
 1.547256e+01 9.393136e+00
 1.708205e+01 8.351896e+00
 1.868083e+01 7.519183e+00
 2.040416e+01 6.807429e+00
 2.238766e+01 6.201460e+00
 2.442584e+01 5.660426e+00
